所属产品,所属模块,用例标题,前置条件,步骤,预期,优先级,用例类型,适用阶段,关键词
Dyness API,Dyness Open API/设备参数配置/工作模式设置,TC165 工作模式下发-workMode=0,已获取访问凭证,"1. 调用 POST /v2/SetWorkModeSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""workMode"": ""0"",
  ""workGroups"": [
    {
      ""batteryWorkGroup"": 1,
      ""state"": ""1"",
      ""startTime"": ""07:00"",
      ""endTime"": ""17:00"",
      ""power"": ""2000"",
      ""mode"": ""1"",
      ""week"": ""0,1,2,3,4"",
      ""dodState"": ""1"",
      ""dod"": ""30"",
      ""socMaxChargeState"": ""1"",
      ""batterySocMaxCharge"": ""90""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC165,设备参数配置/工作模式设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/工作模式设置,TC166 工作模式下发-workMode=1,已获取访问凭证,"1. 调用 POST /v2/SetWorkModeSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""workMode"": ""1"",
  ""workGroups"": [
    {
      ""batteryWorkGroup"": 1,
      ""state"": ""1"",
      ""startTime"": ""07:00"",
      ""endTime"": ""17:00"",
      ""power"": ""2000"",
      ""mode"": ""1"",
      ""week"": ""0,1,2,3,4"",
      ""dodState"": ""1"",
      ""dod"": ""30"",
      ""socMaxChargeState"": ""1"",
      ""batterySocMaxCharge"": ""90""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC166,设备参数配置/工作模式设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/工作模式设置,TC167 工作模式下发-workMode=2,已获取访问凭证,"1. 调用 POST /v2/SetWorkModeSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""workMode"": ""2"",
  ""workGroups"": [
    {
      ""batteryWorkGroup"": 1,
      ""state"": ""1"",
      ""startTime"": ""07:00"",
      ""endTime"": ""17:00"",
      ""power"": ""2000"",
      ""mode"": ""1"",
      ""week"": ""0,1,2,3,4"",
      ""dodState"": ""1"",
      ""dod"": ""30"",
      ""socMaxChargeState"": ""1"",
      ""batterySocMaxCharge"": ""90""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC167,设备参数配置/工作模式设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/工作模式设置,TC168 工作模式下发-workMode=6,已获取访问凭证,"1. 调用 POST /v2/SetWorkModeSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""workMode"": ""6"",
  ""workGroups"": [
    {
      ""batteryWorkGroup"": 1,
      ""state"": ""1"",
      ""startTime"": ""07:00"",
      ""endTime"": ""17:00"",
      ""power"": ""2000"",
      ""mode"": ""1"",
      ""week"": ""0,1,2,3,4"",
      ""dodState"": ""1"",
      ""dod"": ""30"",
      ""socMaxChargeState"": ""1"",
      ""batterySocMaxCharge"": ""90""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC168,设备参数配置/工作模式设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/高级参数设置,TC169 高级参数下发-extCtMeterSelect=0,已获取访问凭证,"1. 调用 POST /v2/SetAdvancedSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""extCtMeterGroup"": {
    ""extCtMeterSelect"": ""0""
  }
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC169,设备参数配置/高级参数设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/高级参数设置,TC170 高级参数下发-extCtMeterSelect=2,已获取访问凭证,"1. 调用 POST /v2/SetAdvancedSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""extCtMeterGroup"": {
    ""extCtMeterSelect"": ""2"",
    ""meterApplication"": ""0""
  }
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC170,设备参数配置/高级参数设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC171 电池参数下发-offGridDischargeDod越界,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""offGridDischargeDod"": ""101""
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC171,设备参数配置/电池参数设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC172 电池参数下发-offGridDischargeDod越界小,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""offGridDischargeDod"": ""4""
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC172,设备参数配置/电池参数设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC173 电池参数下发-offGridDischargeDod最小值,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""offGridDischargeDod"": ""5""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC173,设备参数配置/电池参数设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC174 电池参数下发-offGridDischargeDod最大值,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""offGridDischargeDod"": ""100""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC174,设备参数配置/电池参数设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/电池参数设置,TC175 电池参数下发-batteryOffGridChargeLimit越界,已获取访问凭证,"1. 调用 POST /v2/SetBatterySetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""batteryOffGridChargeLimit"": ""101""
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC175,设备参数配置/电池参数设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/负载控制设置,TC176 负载控制下发-forceCloseTime格式错误,已获取访问凭证,"1. 调用 POST /v2/SetLoadControlSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""forceCloseTime"": ""abc""
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC176,设备参数配置/负载控制设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/负载控制设置,TC177 负载控制下发-relayOpenSoc越界,已获取访问凭证,"1. 调用 POST /v2/SetLoadControlSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""relayOpenSoc"": ""101""
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC177,设备参数配置/负载控制设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/负载控制设置,TC178 负载控制下发-forceCloseOffGridOnly非法,已获取访问凭证,"1. 调用 POST /v2/SetLoadControlSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""forceCloseOffGridOnly"": ""2""
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC178,设备参数配置/负载控制设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/负载控制设置,TC179 负载控制下发-alwaysCloseOnGridMode非法,已获取访问凭证,"1. 调用 POST /v2/SetLoadControlSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""alwaysCloseOnGridMode"": ""2""
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC179,设备参数配置/负载控制设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/峰值控制设置,TC180 峰值控制下发-timeRange格式错误,已获取访问凭证,"1. 调用 POST /v2/SetPeakControlSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""timeRange"": ""abc""
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC180,设备参数配置/峰值控制设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/峰值控制设置,TC181 峰值控制下发-peakControlPower越界,已获取访问凭证,"1. 调用 POST /v2/SetPeakControlSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""peakControlPower"": ""65536""
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC181,设备参数配置/峰值控制设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/高级参数设置,TC182 高级参数下发-backupPowerSwitch非法,已获取访问凭证,"1. 调用 POST /v2/SetAdvancedSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""backupPowerSwitch"": ""2""
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC182,设备参数配置/高级参数设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/高级参数设置,TC183 高级参数下发-pvConnectMode非法,已获取访问凭证,"1. 调用 POST /v2/SetAdvancedSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""pvConnectMode"": ""2""
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC183,设备参数配置/高级参数设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/高级参数设置,TC184 高级参数下发-extCtMeterSelect非法,已获取访问凭证,"1. 调用 POST /v2/SetAdvancedSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""extCtMeterGroup"": {
    ""extCtMeterSelect"": ""3""
  }
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC184,设备参数配置/高级参数设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/高级参数设置,TC185 高级参数下发-acCouplingEnable非法,已获取访问凭证,"1. 调用 POST /v2/SetAdvancedSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""acCouplingEnable"": ""2""
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC185,设备参数配置/高级参数设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/高级参数设置,TC186 高级参数下发-groundDetectionEnable非法,已获取访问凭证,"1. 调用 POST /v2/SetAdvancedSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""groundDetectionEnable"": ""2""
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC186,设备参数配置/高级参数设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/高级参数设置,TC187 高级参数下发-offGridOutputSwitch非法,已获取访问凭证,"1. 调用 POST /v2/SetAdvancedSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""offGridOutputSwitch"": ""2""
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC187,设备参数配置/高级参数设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/高级参数设置,TC188 高级参数下发-sleepDetectionLevel非法,已获取访问凭证,"1. 调用 POST /v2/SetAdvancedSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""sleepDetectionLevel"": ""3""
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC188,设备参数配置/高级参数设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/高级参数设置,TC189 高级参数下发-powerLevelSetting最小值,已获取访问凭证,"1. 调用 POST /v2/SetAdvancedSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""powerLevelSetting"": ""700""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC189,设备参数配置/高级参数设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/高级参数设置,TC190 高级参数下发-powerLevelSetting最大值,已获取访问凭证,"1. 调用 POST /v2/SetAdvancedSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""powerLevelSetting"": ""2000""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC190,设备参数配置/高级参数设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/高级参数设置,TC191 高级参数下发-powerLevelSetting越界小,已获取访问凭证,"1. 调用 POST /v2/SetAdvancedSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""powerLevelSetting"": ""699""
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC191,设备参数配置/高级参数设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/高级参数设置,TC192 高级参数下发-powerLevelSetting非挡位,已获取访问凭证,"1. 调用 POST /v2/SetAdvancedSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""powerLevelSetting"": ""705""
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC192,设备参数配置/高级参数设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/高级参数设置,TC193 高级参数下发-gridPowerLimitValue最小值,已获取访问凭证,"1. 调用 POST /v2/SetAdvancedSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""gridPowerLimitGroup"": {
    ""gridPowerLimitValue"": ""0""
  }
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC193,设备参数配置/高级参数设置,户用储能"
Dyness API,Dyness Open API/设备参数配置/高级参数设置,TC194 高级参数下发-gridPowerLimitValue最大值,已获取访问凭证,"1. 调用 POST /v2/SetAdvancedSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""gridPowerLimitGroup"": {
    ""gridPowerLimitValue"": ""800""
  }
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC194,设备参数配置/高级参数设置,户用储能"
Dyness API,Dyness Open API/电站中心/设备管理,TC001 JuniorBox-设备信息查询,已获取访问凭证,"1. 调用 POST /v2/GetDeviceInfBySN
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",1,接口测试,冒烟测试,"TC001,电站中心/设备管理,JuniorBox"
Dyness API,Dyness Open API/电站中心/数据查询,TC002 JuniorBox-实时运行数据,已获取访问凭证,"1. 调用 POST /v2/GetRealTimeDataBySN
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",1,接口测试,冒烟测试,"TC002,电站中心/数据查询,JuniorBox"
Dyness API,Dyness Open API/电站中心/告警管理,TC003 JuniorBox-故障信息查询,已获取访问凭证,"1. 调用 POST /v2/GetAlarmInfBySN
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""pageNum"": 1,
  ""pageSize"": 200
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",1,接口测试,冒烟测试,"TC003,电站中心/告警管理,JuniorBox"
Dyness API,Dyness Open API/设备参数配置/安规国家设置,TC004 JuniorBox-基础设置查询,已获取访问凭证,"1. 调用 POST /v2/GetBaseSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC004,设备参数配置/安规国家设置,JuniorBox"
Dyness API,Dyness Open API/设备参数配置/安规国家设置,TC005 JuniorBox-基础设置下发,已获取访问凭证,"1. 调用 POST /v2/SetBaseSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""workMode"": ""3"",
  ""powerLimit"": ""100"",
  ""dischargeDepth"": ""20""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC005,设备参数配置/安规国家设置,JuniorBox"
Dyness API,Dyness Open API/设备参数配置/工作模式设置,TC006 JuniorBox-分时设置查询,已获取访问凭证,"1. 调用 POST /v2/GetWorkModeSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}""
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC006,设备参数配置/工作模式设置,JuniorBox"
Dyness API,Dyness Open API/设备参数配置/工作模式设置,TC007 JuniorBox-分时设置下发,已获取访问凭证,"1. 调用 POST /v2/SetWorkModeSetting
2. 请求体：{
  ""deviceSn"": ""{{deviceSn}}"",
  ""workGroups"": [
    {
      ""batteryWorkGroup"": 1,
      ""state"": ""1"",
      ""mode"": ""0"",
      ""startTime"": ""08:00"",
      ""endTime"": ""18:00"",
      ""power"": ""320"",
      ""week"": ""0,1,2,3,4""
    }
  ]
}","1. HTTP 状态码 = 200
2. 业务码 code = 200",2,接口测试,功能测试,"TC007,设备参数配置/工作模式设置,JuniorBox"
Dyness API,Dyness Open API/电站中心/设备管理,TC101 JuniorBox-设备信息-deviceSn不存在,已获取访问凭证,"1. 调用 POST /v2/GetDeviceInfBySN
2. 请求体：{
  ""deviceSn"": ""NOT_EXIST_SN_000""
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC101,电站中心/设备管理,JuniorBox"
Dyness API,Dyness Open API/电站中心/设备管理,TC102 JuniorBox-设备信息-deviceSn为空,已获取访问凭证,"1. 调用 POST /v2/GetDeviceInfBySN
2. 请求体：{
  ""deviceSn"": """"
}","1. HTTP 状态码 = 200
2. 业务码 code = 500（参数错误）",2,接口测试,功能测试,"TC102,电站中心/设备管理,JuniorBox"
